Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00007
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/28/2017 3:49:50 PM;53;EIS;30:57:50.885;00:06:54.404;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.54734;33.00369;-1.31781;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00457;0.30414;33.02999;-2.28655;24.00000;25.00000;24.55718;
4/28/2017 3:50:01 PM;53;EIS;30:58:01.526;00:07:05.045;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.53921;33.12387;-1.39600;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00359;0.30271;33.15328;-2.41329;24.00000;25.00000;24.34422;
4/28/2017 3:50:15 PM;53;EIS;30:58:15.445;00:07:18.964;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.53979;33.29403;-1.51656;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00565;0.30174;33.32855;-2.60805;24.00000;25.00000;24.34422;
4/28/2017 3:50:34 PM;53;EIS;30:58:34.126;00:07:37.645;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.54554;33.46054;-1.70916;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00529;0.30005;33.50417;-2.92412;24.00000;25.00000;24.33302;
4/28/2017 3:50:57 PM;53;EIS;30:58:57.203;00:08:00.722;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.54403;33.65307;-1.97058;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00616;0.29847;33.71072;-3.35116;24.00000;25.00000;24.35543;
4/28/2017 3:51:27 PM;53;EIS;30:59:27.580;00:08:31.099;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.54404;33.89896;-2.29697;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00751;0.29653;33.97670;-3.87639;24.00000;25.00000;24.33302;
4/28/2017 3:52:07 PM;53;EIS;31:00:07.103;00:09:10.622;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.54706;34.20403;-2.74071;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01008;0.29437;34.31366;-4.58122;24.00000;25.00000;24.13127;
4/28/2017 3:52:59 PM;53;EIS;31:00:59.340;00:10:02.859;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.54701;34.62129;-3.28380;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01372;0.29149;34.77668;-5.41824;24.00000;25.00000;24.13127;
4/28/2017 3:54:07 PM;53;EIS;31:02:07.656;00:11:11.175;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.54655;35.13742;-3.94027;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01649;0.28749;35.35766;-6.39835;24.00000;25.00000;23.90710;
4/28/2017 3:55:38 PM;53;EIS;31:03:38.617;00:12:42.136;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.54592;35.83157;-4.73918;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02218;0.28281;36.14362;-7.53437;24.00000;25.00000;23.91831;
4/28/2017 3:57:39 PM;53;EIS;31:05:39.591;00:14:43.110;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.54679;36.63215;-5.65916;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02609;0.27682;37.06671;-8.78197;24.00000;25.00000;23.70536;
4/28/2017 4:00:20 PM;53;EIS;31:08:20.335;00:17:23.854;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.54592;37.54086;-6.73375;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02846;0.26965;38.14000;-10.16907;24.00000;25.00000;23.71657;
4/28/2017 4:03:53 PM;53;EIS;31:11:53.466;00:20:56.985;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.54626;38.42255;-7.95322;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02889;0.26222;39.23705;-11.69470;24.00000;25.00000;24.13127;
4/28/2017 4:08:37 PM;53;EIS;31:16:37.112;00:25:40.631;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.54619;39.23215;-9.34766;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02767;0.25481;40.33039;-13.40172;25.00000;25.00000;24.75893;
4/28/2017 4:14:54 PM;53;EIS;31:22:54.669;00:31:58.188;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.54601;40.17161;-10.84402;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03202;0.24802;41.60951;-15.10649;25.00000;25.00000;25.40900;
4/28/2017 4:23:17 PM;53;EIS;31:31:17.086;00:40:20.605;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.54648;41.33778;-12.48135;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03749;0.24027;43.18097;-16.80094;26.00000;25.00000;26.23841;
4/28/2017 4:34:28 PM;53;EIS;31:42:28.234;00:51:31.753;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.54626;42.72874;-14.23182;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04319;0.23163;45.03654;-18.42156;25.00000;25.00000;26.65312;
4/28/2017 4:49:19 PM;53;EIS;31:57:19.932;01:06:23.451;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.54667;44.92407;-16.19602;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06048;0.22207;47.75440;-19.82524;25.00000;25.00000;26.65312;
4/28/2017 5:09:07 PM;53;EIS;32:17:07.204;01:26:10.723;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.54677;47.30102;-18.47220;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06306;0.20935;50.78000;-21.33186;25.00000;25.00000;26.65312;
4/28/2017 5:35:31 PM;53;EIS;32:43:31.532;01:52:35.051;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.54690;49.73280;-21.15251;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06427;0.19693;54.04424;-23.04117;25.00000;25.00000;26.66432;
4/28/2017 6:10:41 PM;53;EIS;33:18:41.489;02:27:45.008;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.54704;52.36453;-24.46207;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06427;0.18506;57.79651;-25.03961;25.00000;25.00000;26.64191;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00002
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
4/27/2017 12:32:55 PM;37;EIS;03:40:56.495;00:00:21.604;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;4.10135;21.05071;9.09567;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99733;0.43491;22.93171;23.36838;25.00000;25.00000;26.64191;
4/27/2017 12:33:05 PM;37;EIS;03:41:07.372;00:00:32.481;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;4.10171;20.66926;6.91947;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.94907;0.43542;21.79673;18.50905;25.00000;25.00000;26.64191;
4/27/2017 12:33:16 PM;37;EIS;03:41:18.318;00:00:43.427;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;4.09962;20.43857;5.00081;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96423;0.45825;21.04146;13.74873;25.00000;25.00000;26.63070;
4/27/2017 12:33:27 PM;37;EIS;03:41:29.168;00:00:54.277;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;4.10178;20.37727;3.35276;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98073;0.47490;20.65125;9.34341;25.00000;25.00000;26.64191;
4/27/2017 12:33:38 PM;37;EIS;03:41:40.183;00:01:05.292;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;4.10176;20.45511;2.09557;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99524;0.48401;20.56217;5.84937;25.00000;25.00000;26.64191;
4/27/2017 12:33:50 PM;37;EIS;03:41:52.134;00:01:17.243;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;4.10183;20.61236;1.17227;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00377;0.48619;20.64567;3.25504;25.00000;25.00000;26.64191;
4/27/2017 12:34:01 PM;37;EIS;03:42:03.185;00:01:28.294;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;4.10671;20.84521;0.38523;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00960;0.48425;20.84877;1.05874;25.00000;25.00000;26.64191;
4/27/2017 12:34:12 PM;37;EIS;03:42:14.365;00:01:39.474;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;4.09470;21.11902;-0.21692;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00960;0.47964;21.12014;-0.58847;25.00000;25.00000;26.64191;
4/27/2017 12:34:24 PM;37;EIS;03:42:25.580;00:01:50.689;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;4.10637;21.42502;-0.69704;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01481;0.47340;21.43635;-1.86339;25.00000;25.00000;26.63070;
4/27/2017 12:34:35 PM;37;EIS;03:42:36.967;00:02:02.076;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.09301;21.75692;-1.07987;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01612;0.46646;21.78371;-2.84146;25.00000;25.00000;26.63070;
4/27/2017 12:34:47 PM;37;EIS;03:42:48.653;00:02:13.762;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.10854;22.12081;-1.39686;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01734;0.45899;22.16487;-3.61324;25.00000;25.00000;26.63070;
4/27/2017 12:34:59 PM;37;EIS;03:43:00.684;00:02:25.793;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.09459;22.49930;-1.65090;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01770;0.45111;22.55979;-4.19659;25.00000;25.00000;26.63070;
4/27/2017 12:35:11 PM;37;EIS;03:43:13.196;00:02:38.305;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;4.09450;22.89784;-1.86310;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01916;0.44362;22.97351;-4.65167;25.00000;25.00000;26.64191;
4/27/2017 12:35:23 PM;37;EIS;03:43:25.119;00:02:50.228;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;4.10508;23.30420;-2.04047;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01765;0.43502;23.39336;-5.00393;25.00000;25.00000;26.64191;
4/27/2017 12:35:35 PM;37;EIS;03:43:37.328;00:03:02.437;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.10199;23.71844;-2.19357;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01795;0.42736;23.81966;-5.28389;25.00000;25.00000;26.64191;
4/27/2017 12:35:47 PM;37;EIS;03:43:49.099;00:03:14.208;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.11069;24.13269;-2.33886;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01797;0.41985;24.24577;-5.53562;25.00000;25.00000;26.63070;
4/27/2017 12:35:59 PM;37;EIS;03:44:01.200;00:03:26.309;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.09358;24.54058;-2.49573;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01786;0.41264;24.66716;-5.80690;25.00000;25.00000;26.63070;
4/27/2017 12:36:11 PM;37;EIS;03:44:12.786;00:03:37.895;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.09314;24.94812;-2.67611;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01714;0.40538;25.09124;-6.12253;25.00000;25.00000;26.63070;
4/27/2017 12:36:23 PM;37;EIS;03:44:24.798;00:03:49.907;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.10539;25.35523;-2.90805;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01683;0.39842;25.52145;-6.54280;25.00000;25.00000;26.63070;
4/27/2017 12:36:35 PM;37;EIS;03:44:37.061;00:04:02.170;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.09541;25.77761;-3.21572;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01737;0.39164;25.97742;-7.11082;25.00000;25.00000;26.63070;
4/27/2017 12:36:47 PM;37;EIS;03:44:48.792;00:04:13.901;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.10210;26.25039;-3.62765;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02082;0.38522;26.49987;-7.86810;25.00000;25.00000;26.63070;
4/27/2017 12:36:59 PM;37;EIS;03:45:01.293;00:04:26.402;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.10209;26.82272;-4.16413;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02414;0.37730;27.14402;-8.82452;25.00000;25.00000;26.63070;
4/27/2017 12:37:11 PM;37;EIS;03:45:13.020;00:04:38.129;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.09436;27.55935;-4.80083;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03067;0.36843;27.97437;-9.88174;25.00000;25.00000;26.64191;
4/27/2017 12:37:23 PM;37;EIS;03:45:24.948;00:04:50.057;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.10839;28.54446;-5.50772;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03952;0.35758;29.07097;-10.92115;25.00000;25.00000;26.63070;
4/27/2017 12:37:36 PM;37;EIS;03:45:37.514;00:05:02.623;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.09196;29.79055;-6.15813;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04602;0.34386;30.42038;-11.67936;25.00000;25.00000;26.63070;
4/27/2017 12:37:47 PM;37;EIS;03:45:49.252;00:05:14.361;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.10212;31.30703;-6.62753;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05221;0.32881;32.00085;-11.95273;25.00000;25.00000;26.64191;
4/27/2017 12:38:00 PM;37;EIS;03:46:02.011;00:05:27.120;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.10211;33.00345;-6.78191;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05297;0.31252;33.69306;-11.61213;25.00000;25.00000;26.63070;
4/27/2017 12:38:12 PM;37;EIS;03:46:13.945;00:05:39.054;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.10211;34.66932;-6.59186;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04733;0.29678;35.29043;-10.76545;25.00000;25.00000;26.63070;
4/27/2017 12:38:24 PM;37;EIS;03:46:26.007;00:05:51.116;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.09176;36.13659;-6.07919;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03852;0.28340;36.64437;-9.54935;25.00000;25.00000;26.63070;
4/27/2017 12:38:36 PM;37;EIS;03:46:37.465;00:06:02.574;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.10213;37.32501;-5.43091;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02916;0.27286;37.71804;-8.27863;25.00000;25.00000;26.64191;
4/27/2017 12:38:48 PM;37;EIS;03:46:49.730;00:06:14.839;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.10215;38.26377;-4.76198;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02220;0.26510;38.55895;-7.09406;25.00000;25.00000;26.63070;
4/27/2017 12:39:00 PM;37;EIS;03:47:02.333;00:06:27.442;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.09686;38.95301;-4.17003;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01591;0.25932;39.17558;-6.11041;25.00000;25.00000;26.63070;
4/27/2017 12:39:12 PM;37;EIS;03:47:14.141;00:06:39.250;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.09893;39.45727;-3.69770;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01139;0.25521;39.63015;-5.35378;25.00000;25.00000;26.63070;
4/27/2017 12:39:23 PM;37;EIS;03:47:25.166;00:06:50.275;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.10212;39.85279;-3.36172;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00955;0.25242;39.99432;-4.82168;25.00000;25.00000;26.61949;
4/27/2017 12:39:34 PM;37;EIS;03:47:36.192;00:07:01.301;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.09782;40.18849;-3.16920;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00784;0.25000;40.31325;-4.50893;25.00000;25.00000;26.63070;
4/27/2017 12:39:49 PM;37;EIS;03:47:50.422;00:07:15.531;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.09424;40.57933;-3.05418;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00973;0.24813;40.69410;-4.30422;25.00000;25.00000;26.63070;
