Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00010
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/5/2017 4:16:50 PM;53;EIS;31:57:45.452;00:07:02.291;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.54150;48.76793;-3.46646;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00776;0.20612;48.89098;-4.06579;0.00000;0.00000;12.20574;
5/5/2017 4:17:04 PM;53;EIS;31:57:59.350;00:07:16.189;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.53825;49.21298;-3.22711;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00910;0.20461;49.31868;-3.75177;0.00000;0.00000;12.21695;
5/5/2017 4:17:22 PM;53;EIS;31:58:17.601;00:07:34.440;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.54151;49.54169;-3.08040;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00649;0.20277;49.63737;-3.55796;0.00000;0.00000;12.21695;
5/5/2017 4:17:45 PM;53;EIS;31:58:40.437;00:07:57.276;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.54077;49.88430;-3.10676;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00696;0.20147;49.98095;-3.56373;0.00000;0.00000;12.21695;
5/5/2017 4:18:16 PM;53;EIS;31:59:10.751;00:08:27.590;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.53829;50.18925;-3.29408;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00601;0.20001;50.29723;-3.75512;0.00000;0.00000;12.21695;
5/5/2017 4:18:55 PM;53;EIS;31:59:50.006;00:09:06.845;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.54152;50.50519;-3.62980;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00680;0.19883;50.63546;-4.11077;0.00000;0.00000;12.20574;
5/5/2017 4:19:47 PM;53;EIS;32:00:42.099;00:09:58.938;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.54034;50.87469;-4.11671;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00808;0.19750;51.04097;-4.62621;0.00000;0.00000;12.21695;
5/5/2017 4:20:55 PM;53;EIS;32:01:50.406;00:11:07.245;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.54156;51.33020;-4.78481;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00989;0.19589;51.55273;-5.32551;0.00000;0.00000;12.21695;
5/5/2017 4:22:26 PM;53;EIS;32:03:21.145;00:12:37.984;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.54090;51.92782;-5.67471;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01325;0.19397;52.23697;-6.23657;0.00000;0.00000;12.20574;
5/5/2017 4:24:27 PM;53;EIS;32:05:22.038;00:14:38.877;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.54111;52.65085;-6.76393;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01686;0.19156;53.08355;-7.32056;0.00000;0.00000;12.21695;
5/5/2017 4:27:07 PM;53;EIS;32:08:02.132;00:17:18.971;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.54087;53.55539;-8.10526;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01983;0.18828;54.16526;-8.60604;0.00000;0.00000;12.21695;
5/5/2017 4:30:40 PM;53;EIS;32:11:35.388;00:20:52.227;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.54146;54.72979;-9.67108;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02625;0.18465;55.57769;-10.02106;0.00000;0.00000;12.21695;
5/5/2017 4:35:24 PM;53;EIS;32:16:19.031;00:25:35.870;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.54180;56.09753;-11.49509;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03001;0.17987;57.26316;-11.58032;0.00000;0.00000;12.21695;
5/5/2017 4:41:41 PM;53;EIS;32:22:36.071;00:31:52.910;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.54228;57.87406;-13.64669;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03876;0.17470;59.46124;-13.26797;0.00000;0.00000;12.22815;
5/5/2017 4:50:03 PM;53;EIS;32:30:58.425;00:40:15.264;1;1;Pan_5pulse_EISSOC;3.54059;0.00000;-2.03000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.54232;60.04088;-16.09628;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04504;0.16812;62.16106;-15.00745;0.00000;0.00000;12.21695;
5/5/2017 5:01:13 PM;53;EIS;32:42:08.562;00:51:25.401;1;1;Pan_5pulse_EISSOC;3.54059;0.00000;-2.03000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.54279;62.69633;-18.81147;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05329;0.16091;65.45763;-16.70140;0.00000;0.00000;12.41869;
5/5/2017 5:16:05 PM;53;EIS;32:57:00.287;01:06:17.126;1;1;Pan_5pulse_EISSOC;3.54123;0.00000;-2.03000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.54296;65.72212;-21.72527;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05755;0.15278;69.21982;-18.29195;0.00000;0.00000;12.20574;
5/5/2017 5:35:52 PM;53;EIS;33:16:46.920;01:26:03.759;1;1;Pan_5pulse_EISSOC;3.54123;0.00000;-2.03000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.54330;69.06912;-24.91090;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06050;0.14443;73.42408;-19.83266;0.00000;0.00000;12.21695;
5/5/2017 6:02:16 PM;53;EIS;33:43:11.697;01:52:28.536;1;1;Pan_5pulse_EISSOC;3.54188;0.00000;-2.03000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.54365;72.80569;-28.61807;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06524;0.13617;78.22827;-21.45853;0.00000;0.00000;12.21695;
5/5/2017 6:37:26 PM;53;EIS;34:18:21.660;02:27:38.499;1;1;Pan_5pulse_EISSOC;3.54252;0.00000;-2.03000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.54396;76.71913;-32.87439;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06725;0.12787;83.46586;-23.19529;0.00000;0.00000;12.21695;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00007
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
5/5/2017 8:30:01 AM;46;EIS;24:10:56.515;00:00:21.880;5;1;Pan_5pulse_EISSOC;3.65704;0.00000;-1.45001;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.65961;22.53915;8.19242;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99693;0.41570;23.98185;19.97494;0.00000;0.00000;12.40748;
5/5/2017 8:30:12 AM;46;EIS;24:11:07.397;00:00:32.762;5;1;Pan_5pulse_EISSOC;3.65704;0.00000;-1.45001;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.66041;22.21416;6.10120;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.95930;0.41642;23.03679;15.35780;0.00000;0.00000;12.40748;
5/5/2017 8:30:23 AM;46;EIS;24:11:18.316;00:00:43.681;5;1;Pan_5pulse_EISSOC;3.65704;0.00000;-1.45001;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.65745;22.05256;4.23349;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97376;0.43364;22.45524;10.86702;0.00000;0.00000;12.40748;
5/5/2017 8:30:34 AM;46;EIS;24:11:29.188;00:00:54.553;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.66285;22.06909;2.59719;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98890;0.44502;22.22139;6.71195;0.00000;0.00000;12.41869;
5/5/2017 8:30:45 AM;46;EIS;24:11:40.199;00:01:05.564;5;1;Pan_5pulse_EISSOC;3.65704;0.00000;-1.45001;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.66171;22.23805;1.31866;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00213;0.44985;22.27711;3.39353;0.00000;0.00000;12.41869;
5/5/2017 8:30:56 AM;46;EIS;24:11:51.760;00:01:17.125;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.65970;22.49549;0.35258;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00969;0.44879;22.49826;0.89795;0.00000;0.00000;12.40748;
5/5/2017 8:31:07 AM;46;EIS;24:12:02.991;00:01:28.356;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.66418;22.85816;-0.49824;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01607;0.44440;22.86359;-1.24868;0.00000;0.00000;12.40748;
5/5/2017 8:31:19 AM;46;EIS;24:12:14.155;00:01:39.520;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.66730;23.28193;-1.17442;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01947;0.43732;23.31153;-2.88775;0.00000;0.00000;12.41869;
5/5/2017 8:31:30 AM;46;EIS;24:12:25.403;00:01:50.768;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.65975;23.75951;-1.73385;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02190;0.42896;23.82269;-4.17375;0.00000;0.00000;12.42990;
5/5/2017 8:31:42 AM;46;EIS;24:12:37.283;00:02:02.648;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.65980;24.28272;-2.19708;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02334;0.41971;24.38191;-5.17000;0.00000;0.00000;12.40748;
5/5/2017 8:31:53 AM;46;EIS;24:12:48.960;00:02:14.325;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.66613;24.85698;-2.59550;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02485;0.41007;24.99212;-5.96108;0.00000;0.00000;12.40748;
5/5/2017 8:32:05 AM;46;EIS;24:13:01.066;00:02:26.431;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.65984;25.45669;-2.93325;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02523;0.40009;25.62513;-6.57293;0.00000;0.00000;12.41869;
5/5/2017 8:32:18 AM;46;EIS;24:13:13.531;00:02:38.896;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.65986;26.09674;-3.23387;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02698;0.39054;26.29634;-7.06399;0.00000;0.00000;12.41869;
5/5/2017 8:32:30 AM;46;EIS;24:13:25.342;00:02:50.707;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.66676;26.76520;-3.50595;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02597;0.38007;26.99384;-7.46263;0.00000;0.00000;12.41869;
5/5/2017 8:32:42 AM;46;EIS;24:13:37.588;00:03:02.953;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.64976;27.47767;-3.75697;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02711;0.37035;27.73332;-7.78567;0.00000;0.00000;12.41869;
5/5/2017 8:32:54 AM;46;EIS;24:13:49.281;00:03:14.646;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.65994;28.23259;-3.99033;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02826;0.36063;28.51319;-8.04477;0.00000;0.00000;12.41869;
5/5/2017 8:33:06 AM;46;EIS;24:14:01.472;00:03:26.837;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.65810;29.02051;-4.20980;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02885;0.35085;29.32427;-8.25392;0.00000;0.00000;12.40748;
5/5/2017 8:33:17 AM;46;EIS;24:14:13.058;00:03:38.423;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.66821;29.85559;-4.40275;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02885;0.34100;30.17848;-8.38884;0.00000;0.00000;12.41869;
5/5/2017 8:33:30 AM;46;EIS;24:14:25.459;00:03:50.824;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.64978;30.71866;-4.57118;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02875;0.33125;31.05691;-8.46395;0.00000;0.00000;12.40748;
5/5/2017 8:33:42 AM;46;EIS;24:14:37.865;00:04:03.230;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.65379;31.60316;-4.71681;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02835;0.32183;31.95322;-8.48881;0.00000;0.00000;12.40748;
5/5/2017 8:33:54 AM;46;EIS;24:14:49.696;00:04:15.061;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.66003;32.51769;-4.85381;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02970;0.31319;32.87795;-8.48967;0.00000;0.00000;12.41869;
5/5/2017 8:34:06 AM;46;EIS;24:15:01.935;00:04:27.300;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.65047;33.46816;-4.98379;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02896;0.30409;33.83719;-8.46975;0.00000;0.00000;12.40748;
5/5/2017 8:34:18 AM;46;EIS;24:15:13.577;00:04:38.942;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.66012;34.46854;-5.08936;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02981;0.29556;34.84224;-8.39917;0.00000;0.00000;12.40748;
5/5/2017 8:34:30 AM;46;EIS;24:15:25.701;00:04:51.066;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.67004;35.55445;-5.15065;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03142;0.28710;35.92559;-8.24290;0.00000;0.00000;12.40748;
5/5/2017 8:34:43 AM;46;EIS;24:15:38.122;00:05:03.487;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.66455;36.65973;-5.09735;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02981;0.27823;37.01241;-7.91593;0.00000;0.00000;12.41869;
5/5/2017 8:34:54 AM;46;EIS;24:15:49.905;00:05:15.270;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.65339;37.76542;-4.90423;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02981;0.27028;38.08252;-7.39904;0.00000;0.00000;12.40748;
5/5/2017 8:35:07 AM;46;EIS;24:16:02.225;00:05:27.590;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.66016;38.80193;-4.55719;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02594;0.26260;39.06863;-6.69856;0.00000;0.00000;12.40748;
5/5/2017 8:35:18 AM;46;EIS;24:16:13.962;00:05:39.327;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.66719;39.70950;-4.13021;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02180;0.25594;39.92372;-5.93802;0.00000;0.00000;12.40748;
5/5/2017 8:35:31 AM;46;EIS;24:16:26.106;00:05:51.471;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.66894;40.42295;-3.64413;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01677;0.25052;40.58687;-5.15129;0.00000;0.00000;12.41869;
5/5/2017 8:35:42 AM;46;EIS;24:16:37.666;00:06:03.031;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.67016;40.99298;-3.19097;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01291;0.24635;41.11699;-4.45103;0.00000;0.00000;12.40748;
5/5/2017 8:35:54 AM;46;EIS;24:16:49.781;00:06:15.146;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.65018;41.45025;-2.79935;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01042;0.24321;41.54467;-3.86362;0.00000;0.00000;12.40748;
5/5/2017 8:36:06 AM;46;EIS;24:17:02.064;00:06:27.429;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.65131;41.79722;-2.48319;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00766;0.24066;41.87092;-3.39997;0.00000;0.00000;12.41869;
5/5/2017 8:36:19 AM;46;EIS;24:17:14.439;00:06:39.804;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.65482;42.05387;-2.25489;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00569;0.23880;42.11428;-3.06920;0.00000;0.00000;12.40748;
5/5/2017 8:36:30 AM;46;EIS;24:17:25.557;00:06:50.922;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.65353;42.26203;-2.12910;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00514;0.23753;42.31563;-2.88405;0.00000;0.00000;12.40748;
5/5/2017 8:36:41 AM;46;EIS;24:17:36.144;00:07:01.509;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.66017;42.43902;-2.08425;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00396;0.23628;42.49017;-2.81163;0.00000;0.00000;12.40748;
5/5/2017 8:36:55 AM;46;EIS;24:17:50.545;00:07:15.910;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.65325;42.68784;-2.13139;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00616;0.23541;42.74102;-2.85839;0.00000;0.00000;12.41869;
5/5/2017 8:37:13 AM;46;EIS;24:18:08.703;00:07:34.068;5;1;Pan_5pulse_EISSOC;3.65769;0.00000;-1.45001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.65570;42.96254;-2.26346;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00664;0.23398;43.02213;-3.01581;0.00000;0.00000;12.41869;
